row_id,split,scenario_id,seed,policy,task_id,success,failure_labels,final_progress,safety_violation,tail_risk,trajectory_samples,y_error,contact_rate,fixture_rate,wall_rate,pocket_rate,saturation_rate,dropout_rate,slip_rate,jam_rate,max_abs_y,max_block_speed,max_lateral_speed,energy
test_jammed_fixture_failures_2_387_friction_probe,jammed_fixture_failures,test_jammed_fixture_failures_2_387,2,friction_probe,2,0,jam;fixture_collision;timeout,0.33472,1.00000,1.00000,"0:b(-0.150,0.038):p0.00:c[none];11:b(0.004,0.043):p0.27:c[none];22:b(0.043,0.045):p0.34:c[pusher_block,block_fixture];33:b(0.041,0.045):p0.33:c[pusher_block,block_fixture];44:b(0.041,0.046):p0.33:c[pusher_block,block_fixture];53:b(0.041,0.045):p0.33:c[pusher_block,block_fixture]",0.07112,0.83333,0.75926,0.00000,0.00000,0.03704,0.03704,0.00000,0.74074,0.04552,1.35793,0.04116,1.40460
test_jammed_fixture_failures_2_388_center_push,jammed_fixture_failures,test_jammed_fixture_failures_2_388,2,center_push,2,0,fixture_collision;timeout,0.26301,1.00000,1.00000,"0:b(-0.122,0.057):p0.00:c[none];11:b(0.038,0.057):p0.30:c[pusher_block,block_fixture];22:b(0.017,0.058):p0.26:c[pusher_block];33:b(0.021,0.059):p0.26:c[pusher_block,block_fixture];44:b(0.018,0.062):p0.26:c[pusher_block];53:b(0.021,0.062):p0.26:c[pusher_block,block_fixture]",0.11020,0.92593,0.42593,0.00000,0.00000,0.01852,0.00000,0.00000,0.07407,0.06155,1.01512,0.03658,2.71389
test_jammed_fixture_failures_2_388_angle_compensated,jammed_fixture_failures,test_jammed_fixture_failures_2_388,2,angle_compensated,2,0,jam;fixture_collision;timeout,0.25523,1.00000,1.00000,"0:b(-0.122,0.057):p0.00:c[none];11:b(0.051,0.045):p0.32:c[pusher_block,block_fixture];22:b(0.020,0.044):p0.26:c[pusher_block];33:b(0.016,0.044):p0.25:c[pusher_block];44:b(0.023,0.042):p0.27:c[pusher_block,block_fixture];53:b(0.016,0.042):p0.26:c[pusher_block]",0.09082,0.92593,0.42593,0.00000,0.00000,0.01852,0.07407,0.00000,0.09259,0.05699,1.80179,0.08322,3.99744
test_jammed_fixture_failures_2_388_slow_safe,jammed_fixture_failures,test_jammed_fixture_failures_2_388,2,slow_safe,2,0,fixture_collision;timeout,0.08059,1.00000,1.00000,"0:b(-0.122,0.057):p0.00:c[none];11:b(0.005,0.047):p0.23:c[pusher_block];22:b(0.018,0.045):p0.26:c[pusher_block];33:b(0.017,0.046):p0.26:c[pusher_block];44:b(-0.007,0.054):p0.21:c[none];53:b(-0.078,0.052):p0.08:c[none]",0.10109,0.62963,0.24074,0.00000,0.00000,0.00000,0.03704,0.00000,0.05556,0.05699,0.92770,0.24540,4.36175
test_jammed_fixture_failures_2_388_aggressive,jammed_fixture_failures,test_jammed_fixture_failures_2_388,2,aggressive,2,0,jam;fixture_collision;timeout,0.26249,1.00000,1.00000,"0:b(-0.122,0.057):p0.00:c[none];11:b(0.037,0.060):p0.29:c[pusher_block,block_fixture];22:b(0.037,0.060):p0.29:c[pusher_block,block_fixture];33:b(0.024,0.061):p0.27:c[pusher_block,block_fixture];44:b(0.020,0.064):p0.26:c[pusher_block,block_fixture];53:b(0.020,0.067):p0.26:c[pusher_block,block_fixture]",0.11600,0.92593,0.48148,0.00000,0.00000,0.01852,0.07407,0.00000,0.14815,0.06738,0.99485,0.07124,3.87060
test_jammed_fixture_failures_2_388_fixture_avoid,jammed_fixture_failures,test_jammed_fixture_failures_2_388,2,fixture_avoid,2,0,slip;missed_contact;timeout,0.00000,0.00000,1.00000,"0:b(-0.122,0.057):p0.00:c[none];11:b(-0.025,0.162):p0.18:c[none];22:b(-0.027,0.222):p0.18:c[none];33:b(-0.088,0.234):p0.06:c[none];44:b(-0.145,0.245):p0.00:c[none];53:b(-0.188,0.253):p0.00:c[none]",0.30156,0.01852,0.01852,0.00000,0.00000,0.01852,0.11111,0.00000,0.00000,0.25290,0.97304,0.71686,7.37888
test_jammed_fixture_failures_2_388_friction_probe,jammed_fixture_failures,test_jammed_fixture_failures_2_388,2,friction_probe,2,0,fixture_collision;timeout,0.26487,1.00000,1.00000,"0:b(-0.122,0.057):p0.00:c[none];11:b(-0.020,0.052):p0.19:c[pusher_block];22:b(0.017,0.049):p0.26:c[pusher_block];33:b(0.021,0.047):p0.26:c[pusher_block,block_fixture];44:b(0.018,0.048):p0.26:c[pusher_block];53:b(0.022,0.046):p0.26:c[pusher_block,block_fixture]",0.09436,0.88889,0.38889,0.00000,0.00000,0.00000,0.03704,0.00000,0.01852,0.05699,0.85690,0.05035,2.27204
test_jammed_fixture_failures_2_389_center_push,jammed_fixture_failures,test_jammed_fixture_failures_2_389,2,center_push,2,0,jam;fixture_collision;timeout,0.29788,1.00000,1.00000,"0:b(-0.148,0.089):p0.00:c[none];11:b(0.021,0.083):p0.30:c[pusher_block,block_fixture];22:b(0.021,0.083):p0.30:c[pusher_block,block_fixture];33:b(0.021,0.082):p0.30:c[pusher_block,block_fixture];44:b(0.021,0.082):p0.30:c[pusher_block,block_fixture];53:b(0.021,0.082):p0.30:c[pusher_block,block_fixture]",0.14700,0.88889,0.85185,0.00000,0.00000,0.03704,0.01852,0.00000,0.79630,0.08894,1.73619,0.06117,2.20560
test_jammed_fixture_failures_2_389_angle_compensated,jammed_fixture_failures,test_jammed_fixture_failures_2_389,2,angle_compensated,2,0,jam;timeout,0.26478,0.00000,1.00000,"0:b(-0.148,0.089):p0.00:c[none];11:b(0.021,0.069):p0.30:c[pusher_block,block_fixture];22:b(0.017,0.072):p0.29:c[none];33:b(0.011,0.075):p0.28:c[none];44:b(0.006,0.078):p0.27:c[none];53:b(0.002,0.080):p0.26:c[none]",0.14526,0.14815,0.11111,0.00000,0.00000,0.07407,0.09259,0.00000,0.09259,0.08894,1.80608,0.14810,6.56628
test_jammed_fixture_failures_2_389_slow_safe,jammed_fixture_failures,test_jammed_fixture_failures_2_389,2,slow_safe,2,0,slip;missed_contact;timeout,0.18741,0.00000,1.00000,"0:b(-0.148,0.089):p0.00:c[none];11:b(-0.000,0.189):p0.26:c[none];22:b(0.006,0.205):p0.27:c[none];33:b(-0.013,0.204):p0.24:c[none];44:b(-0.029,0.203):p0.21:c[none];53:b(-0.042,0.202):p0.19:c[none]",0.26679,0.01852,0.03704,0.00000,0.00000,0.00000,0.12963,0.00000,0.01852,0.20570,1.21592,0.68307,6.39497
test_jammed_fixture_failures_2_389_aggressive,jammed_fixture_failures,test_jammed_fixture_failures_2_389,2,aggressive,2,0,jam;fixture_collision;timeout,0.29784,1.00000,1.00000,"0:b(-0.148,0.089):p0.00:c[none];11:b(0.033,0.082):p0.32:c[pusher_block,block_fixture];22:b(0.021,0.082):p0.30:c[pusher_block,block_fixture];33:b(0.021,0.082):p0.30:c[pusher_block,block_fixture];44:b(0.021,0.082):p0.30:c[pusher_block,block_fixture];53:b(0.021,0.082):p0.30:c[pusher_block,block_fixture]",0.14715,0.90741,0.83333,0.00000,0.00000,0.09259,0.03704,0.00000,0.79630,0.08894,1.80117,0.06488,4.44681
test_jammed_fixture_failures_2_389_fixture_avoid,jammed_fixture_failures,test_jammed_fixture_failures_2_389,2,fixture_avoid,2,0,missed_contact;timeout,0.00000,0.00000,1.00000,"0:b(-0.148,0.089):p0.00:c[none];11:b(-0.148,0.089):p0.00:c[none];22:b(-0.148,0.089):p0.00:c[none];33:b(-0.148,0.089):p0.00:c[none];44:b(-0.148,0.089):p0.00:c[none];53:b(-0.148,0.089):p0.00:c[none]",0.15398,0.00000,0.00000,0.00000,0.00000,0.01852,0.03704,0.00000,0.00000,0.08894,0.00000,0.00000,6.83790
test_jammed_fixture_failures_2_389_friction_probe,jammed_fixture_failures,test_jammed_fixture_failures_2_389,2,friction_probe,2,0,jam;fixture_collision;timeout,0.29768,1.00000,1.00000,"0:b(-0.148,0.089):p0.00:c[none];11:b(-0.048,0.073):p0.18:c[pusher_block];22:b(0.024,0.062):p0.30:c[pusher_block,block_fixture];33:b(0.021,0.062):p0.30:c[pusher_block,block_fixture];44:b(0.021,0.062):p0.30:c[pusher_block,block_fixture];53:b(0.021,0.062):p0.30:c[pusher_block,block_fixture]",0.12687,0.87037,0.74074,0.00000,0.00000,0.07407,0.12963,0.00000,0.72222,0.08894,1.35039,0.13672,2.81184
test_jammed_fixture_failures_2_390_center_push,jammed_fixture_failures,test_jammed_fixture_failures_2_390,2,center_push,2,0,jam;fixture_collision;timeout,0.28003,1.00000,1.00000,"0:b(-0.124,0.057):p0.00:c[none];11:b(0.031,0.047):p0.28:c[pusher_block,block_fixture];22:b(0.020,0.045):p0.27:c[pusher_block,block_fixture];33:b(0.016,0.043):p0.26:c[pusher_block];44:b(0.022,0.040):p0.27:c[pusher_block,block_fixture];53:b(0.028,0.039):p0.28:c[pusher_block,block_fixture]",0.10882,0.87037,0.46296,0.00000,0.00000,0.03704,0.05556,0.00000,0.18519,0.05680,1.80273,0.09912,4.73720
test_jammed_fixture_failures_2_390_angle_compensated,jammed_fixture_failures,test_jammed_fixture_failures_2_390,2,angle_compensated,2,0,jam;fixture_collision;timeout,0.28107,1.00000,1.00000,"0:b(-0.124,0.057):p0.00:c[none];11:b(0.027,0.046):p0.28:c[pusher_block,block_fixture];22:b(0.020,0.040):p0.26:c[pusher_block];33:b(0.017,0.036):p0.26:c[pusher_block];44:b(0.022,0.033):p0.27:c[pusher_block,block_fixture];53:b(0.029,0.031):p0.28:c[pusher_block,block_fixture]",0.10033,0.90741,0.46296,0.00000,0.00000,0.07407,0.05556,0.00000,0.12963,0.05680,1.80658,0.15403,8.13894
test_jammed_fixture_failures_2_390_slow_safe,jammed_fixture_failures,test_jammed_fixture_failures_2_390,2,slow_safe,2,0,fixture_collision;timeout,0.26064,1.00000,1.00000,"0:b(-0.124,0.057):p0.00:c[none];11:b(-0.000,0.024):p0.23:c[pusher_block];22:b(0.018,0.016):p0.26:c[pusher_block];33:b(0.025,0.014):p0.27:c[pusher_block,block_fixture];44:b(0.019,0.011):p0.26:c[pusher_block];53:b(0.018,0.010):p0.26:c[pusher_block]",0.07952,0.90741,0.25926,0.00000,0.00000,0.00000,0.03704,0.00000,0.00000,0.05680,0.91129,0.22837,1.95552
test_jammed_fixture_failures_2_390_aggressive,jammed_fixture_failures,test_jammed_fixture_failures_2_390,2,aggressive,2,0,fixture_collision;timeout,0.26060,1.00000,1.00000,"0:b(-0.124,0.057):p0.00:c[none];11:b(0.033,0.033):p0.29:c[block_fixture];22:b(0.025,0.031):p0.27:c[pusher_block,block_fixture];33:b(0.018,0.027):p0.26:c[pusher_block];44:b(0.025,0.024):p0.27:c[pusher_block,block_fixture];53:b(0.018,0.023):p0.26:c[pusher_block]",0.09265,0.90741,0.40741,0.00000,0.00000,0.01852,0.03704,0.00000,0.01852,0.05680,1.04094,0.16456,4.20411
test_jammed_fixture_failures_2_390_fixture_avoid,jammed_fixture_failures,test_jammed_fixture_failures_2_390,2,fixture_avoid,2,0,slip;missed_contact;timeout,0.00000,0.00000,1.00000,"0:b(-0.124,0.057):p0.00:c[none];11:b(0.046,0.160):p0.31:c[block_fixture];22:b(-0.087,0.156):p0.07:c[none];33:b(-0.209,0.154):p0.00:c[none];44:b(-0.320,0.151):p0.00:c[none];53:b(-0.405,0.149):p0.00:c[none]",0.21856,0.01852,0.05556,0.00000,0.00000,0.01852,0.01852,0.00000,0.03704,0.15967,1.35275,0.69939,7.95560
test_jammed_fixture_failures_2_390_friction_probe,jammed_fixture_failures,test_jammed_fixture_failures_2_390,2,friction_probe,2,0,jam;fixture_collision;timeout,0.26465,1.00000,1.00000,"0:b(-0.124,0.057):p0.00:c[none];11:b(-0.022,0.037):p0.19:c[pusher_block];22:b(0.016,0.026):p0.26:c[pusher_block];33:b(0.022,0.022):p0.27:c[pusher_block,block_fixture];44:b(0.016,0.020):p0.26:c[pusher_block];53:b(0.020,0.017):p0.26:c[pusher_block]",0.08677,0.88889,0.37037,0.00000,0.00000,0.00000,0.03704,0.00000,0.11111,0.05680,0.88735,0.15991,2.58656
test_jammed_fixture_failures_2_391_center_push,jammed_fixture_failures,test_jammed_fixture_failures_2_391,2,center_push,2,0,fixture_collision;timeout,0.27660,1.00000,1.00000,"0:b(-0.144,0.110):p0.00:c[none];11:b(0.013,0.087):p0.28:c[pusher_block];22:b(0.019,0.076):p0.29:c[pusher_block];33:b(0.012,0.068):p0.28:c[pusher_block];44:b(0.013,0.061):p0.28:c[pusher_block];53:b(0.012,0.057):p0.28:c[pusher_block]",0.14698,0.92593,0.27778,0.00000,0.00000,0.00000,0.03704,0.00000,0.03704,0.10981,0.99848,0.14215,3.17685
test_jammed_fixture_failures_2_391_angle_compensated,jammed_fixture_failures,test_jammed_fixture_failures_2_391,2,angle_compensated,2,0,missed_contact;timeout,0.00000,0.00000,1.00000,"0:b(-0.144,0.110):p0.00:c[none];11:b(0.026,0.082):p0.30:c[pusher_block,block_fixture];22:b(-0.091,0.118):p0.09:c[none];33:b(-0.198,0.150):p0.00:c[none];44:b(-0.296,0.181):p0.00:c[none];53:b(-0.370,0.203):p0.00:c[none]",0.29298,0.11111,0.03704,0.00000,0.00000,0.03704,0.05556,0.00000,0.01852,0.20328,1.73043,0.20190,6.03209
test_jammed_fixture_failures_2_391_slow_safe,jammed_fixture_failures,test_jammed_fixture_failures_2_391,2,slow_safe,2,0,slip;missed_contact;timeout,0.48084,0.00000,1.00000,"0:b(-0.144,0.110):p0.00:c[none];11:b(-0.058,0.202):p0.15:c[none];22:b(0.089,0.359):p0.41:c[none];33:b(0.127,0.369):p0.48:c[none];44:b(0.127,0.328):p0.48:c[none];53:b(0.127,0.298):p0.48:c[none]",0.38788,0.01852,0.00000,0.07407,0.00000,0.00000,0.07407,0.00000,0.05556,0.39990,0.85371,0.62454,6.43752
test_jammed_fixture_failures_2_391_aggressive,jammed_fixture_failures,test_jammed_fixture_failures_2_391,2,aggressive,2,0,fixture_collision;timeout,0.29260,1.00000,1.00000,"0:b(-0.144,0.110):p0.00:c[none];11:b(0.009,0.097):p0.27:c[pusher_block];22:b(0.018,0.089):p0.29:c[pusher_block];33:b(0.022,0.086):p0.29:c[pusher_block,block_fixture];44:b(0.012,0.081):p0.28:c[pusher_block];53:b(0.021,0.079):p0.29:c[pusher_block,block_fixture]",0.16823,0.92593,0.33333,0.00000,0.00000,0.00000,0.07407,0.00000,0.01852,0.10981,0.98585,0.10658,4.79239
test_jammed_fixture_failures_2_391_fixture_avoid,jammed_fixture_failures,test_jammed_fixture_failures_2_391,2,fixture_avoid,2,0,slip;timeout,0.00000,0.00000,1.00000,"0:b(-0.144,0.110):p0.00:c[none];11:b(0.011,0.034):p0.27:c[none];22:b(-0.022,0.022):p0.22:c[none];33:b(-0.117,0.023):p0.05:c[none];44:b(-0.203,0.025):p0.00:c[none];53:b(-0.268,0.026):p0.00:c[none]",0.11534,0.14815,0.05556,0.00000,0.00000,0.01852,0.05556,0.37500,0.01852,0.10981,1.04139,0.46632,5.14957
test_jammed_fixture_failures_2_391_friction_probe,jammed_fixture_failures,test_jammed_fixture_failures_2_391,2,friction_probe,2,0,fixture_collision;timeout,0.28154,1.00000,1.00000,"0:b(-0.144,0.110):p0.00:c[none];11:b(-0.047,0.083):p0.17:c[pusher_block];22:b(0.023,0.059):p0.30:c[pusher_block,block_fixture];33:b(0.013,0.054):p0.28:c[pusher_block];44:b(0.013,0.051):p0.28:c[pusher_block];53:b(0.015,0.050):p0.28:c[pusher_block]",0.13960,0.88889,0.25926,0.00000,0.00000,0.00000,0.05556,0.00000,0.01852,0.10981,0.92722,0.22212,2.84725
test_jammed_fixture_failures_2_392_center_push,jammed_fixture_failures,test_jammed_fixture_failures_2_392,2,center_push,2,0,fixture_collision;timeout,0.30268,1.00000,1.00000,"0:b(-0.154,0.038):p0.00:c[none];11:b(-0.007,0.026):p0.26:c[pusher_block];22:b(0.016,0.020):p0.30:c[pusher_block];33:b(0.021,0.018):p0.31:c[pusher_block,block_fixture];44:b(0.017,0.018):p0.30:c[pusher_block];53:b(0.020,0.015):p0.30:c[pusher_block]",0.08424,0.92593,0.38889,0.00000,0.00000,0.01852,0.00000,0.00000,0.07407,0.03847,0.95783,0.08534,2.79103
test_jammed_fixture_failures_2_392_angle_compensated,jammed_fixture_failures,test_jammed_fixture_failures_2_392,2,angle_compensated,2,0,fixture_collision;timeout,0.29753,1.00000,1.00000,"0:b(-0.154,0.038):p0.00:c[none];11:b(-0.004,0.011):p0.26:c[pusher_block];22:b(0.021,0.004):p0.31:c[pusher_block,block_fixture];33:b(0.017,0.001):p0.30:c[pusher_block];44:b(0.021,-0.001):p0.31:c[pusher_block,block_fixture];53:b(0.017,-0.001):p0.30:c[pusher_block]",0.06785,0.92593,0.38889,0.00000,0.00000,0.00000,0.03704,0.00000,0.03704,0.03847,0.99154,0.18140,2.75476
test_jammed_fixture_failures_2_392_slow_safe,jammed_fixture_failures,test_jammed_fixture_failures_2_392,2,slow_safe,2,0,jam;fixture_collision;timeout,0.30345,1.00000,1.00000,"0:b(-0.154,0.038):p0.00:c[none];11:b(0.039,0.009):p0.34:c[block_fixture];22:b(0.019,0.008):p0.30:c[pusher_block];33:b(0.026,0.006):p0.31:c[pusher_block,block_fixture];44:b(0.025,0.005):p0.31:c[pusher_block,block_fixture];53:b(0.020,0.004):p0.30:c[pusher_block,block_fixture]",0.07293,0.87037,0.35185,0.00000,0.00000,0.01852,0.03704,0.00000,0.11111,0.03847,1.77100,0.20272,3.03449
test_jammed_fixture_failures_2_392_aggressive,jammed_fixture_failures,test_jammed_fixture_failures_2_392,2,aggressive,2,0,jam;fixture_collision;timeout,0.30494,1.00000,1.00000,"0:b(-0.154,0.038):p0.00:c[none];11:b(-0.001,0.025):p0.27:c[pusher_block];22:b(0.019,0.022):p0.30:c[pusher_block];33:b(0.019,0.019):p0.30:c[pusher_block];44:b(0.020,0.018):p0.30:c[pusher_block,block_fixture];53:b(0.021,0.017):p0.30:c[pusher_block,block_fixture]",0.08550,0.92593,0.44444,0.00000,0.00000,0.00000,0.01852,0.00000,0.09259,0.03847,1.00558,0.10841,3.75615
test_jammed_fixture_failures_2_392_fixture_avoid,jammed_fixture_failures,test_jammed_fixture_failures_2_392,2,fixture_avoid,2,0,jam;fixture_collision;timeout,0.30625,1.00000,1.00000,"0:b(-0.154,0.038):p0.00:c[none];11:b(-0.008,-0.023):p0.25:c[pusher_block];22:b(0.029,-0.045):p0.32:c[pusher_block,block_fixture];33:b(0.022,-0.051):p0.31:c[pusher_block,block_fixture];44:b(0.016,-0.056):p0.30:c[pusher_block];53:b(0.022,-0.060):p0.31:c[pusher_block,block_fixture]",0.00921,0.92593,0.40741,0.00000,0.00000,0.00000,0.03704,0.18000,0.12963,0.05972,1.03701,0.37695,2.85058
test_jammed_fixture_failures_2_392_friction_probe,jammed_fixture_failures,test_jammed_fixture_failures_2_392,2,friction_probe,2,0,fixture_collision;timeout,0.30513,1.00000,1.00000,"0:b(-0.154,0.038):p0.00:c[none];11:b(-0.027,0.022):p0.22:c[pusher_block];22:b(0.017,0.013):p0.30:c[pusher_block];33:b(0.021,0.011):p0.31:c[pusher_block,block_fixture];44:b(0.016,0.009):p0.30:c[pusher_block];53:b(0.021,0.008):p0.31:c[pusher_block,block_fixture]",0.07643,0.85185,0.40741,0.00000,0.00000,0.00000,0.03704,0.00000,0.05556,0.03847,1.36301,0.13858,2.82718
test_jammed_fixture_failures_2_393_center_push,jammed_fixture_failures,test_jammed_fixture_failures_2_393,2,center_push,2,0,jam;fixture_collision;timeout,0.29684,1.00000,1.00000,"0:b(-0.150,0.090):p0.00:c[none];11:b(0.028,0.096):p0.31:c[pusher_block,block_fixture];22:b(0.020,0.098):p0.30:c[pusher_block,block_fixture];33:b(0.027,0.098):p0.31:c[pusher_block,block_fixture];44:b(0.027,0.100):p0.31:c[pusher_block,block_fixture];53:b(0.019,0.100):p0.30:c[pusher_block]",0.12131,0.87037,0.38889,0.00000,0.00000,0.01852,0.03704,0.00000,0.11111,0.10050,1.58014,0.04330,3.75296
test_jammed_fixture_failures_2_393_angle_compensated,jammed_fixture_failures,test_jammed_fixture_failures_2_393,2,angle_compensated,2,0,jam;fixture_collision;timeout,0.29207,1.00000,1.00000,"0:b(-0.150,0.090):p0.00:c[none];11:b(-0.000,0.079):p0.26:c[pusher_block];22:b(0.019,0.075):p0.30:c[pusher_block];33:b(0.015,0.073):p0.29:c[pusher_block];44:b(0.020,0.073):p0.30:c[pusher_block,block_fixture];53:b(0.016,0.073):p0.29:c[pusher_block]",0.09345,0.92593,0.38889,0.00000,0.00000,0.00000,0.03704,0.00000,0.16667,0.08996,0.97267,0.07577,3.30435
test_jammed_fixture_failures_2_393_slow_safe,jammed_fixture_failures,test_jammed_fixture_failures_2_393,2,slow_safe,2,0,slip;missed_contact;timeout,0.00000,0.00000,1.00000,"0:b(-0.150,0.090):p0.00:c[none];11:b(0.010,0.138):p0.28:c[none];22:b(-0.086,0.134):p0.11:c[none];33:b(-0.173,0.131):p0.00:c[none];44:b(-0.254,0.128):p0.00:c[none];53:b(-0.314,0.126):p0.00:c[none]",0.14665,0.03704,0.01852,0.00000,0.00000,0.00000,0.03704,0.00000,0.00000,0.13831,1.88406,0.55649,7.41925
test_jammed_fixture_failures_2_393_aggressive,jammed_fixture_failures,test_jammed_fixture_failures_2_393,2,aggressive,2,0,fixture_collision;timeout,0.30003,1.00000,1.00000,"0:b(-0.150,0.090):p0.00:c[none];11:b(0.021,0.094):p0.30:c[pusher_block,block_fixture];22:b(0.016,0.095):p0.29:c[pusher_block];33:b(0.022,0.096):p0.30:c[pusher_block,block_fixture];44:b(0.016,0.097):p0.29:c[pusher_block];53:b(0.021,0.098):p0.30:c[pusher_block,block_fixture]",0.11933,0.87037,0.44444,0.00000,0.00000,0.01852,0.03704,0.00000,0.01852,0.09845,1.76580,0.04405,5.07186
test_jammed_fixture_failures_2_393_fixture_avoid,jammed_fixture_failures,test_jammed_fixture_failures_2_393,2,fixture_avoid,2,0,jam;fixture_collision;timeout,0.29743,1.00000,1.00000,"0:b(-0.150,0.090):p0.00:c[none];11:b(-0.004,0.103):p0.26:c[pusher_block];22:b(0.028,0.127):p0.31:c[pusher_block,block_fixture];33:b(0.025,0.141):p0.31:c[pusher_block,block_fixture];44:b(0.020,0.153):p0.30:c[pusher_block,block_fixture];53:b(0.019,0.162):p0.30:c[pusher_block]",0.18289,0.87037,0.37037,0.00000,0.00000,0.07407,0.09259,0.00000,0.11111,0.16202,1.09229,0.23303,3.80052
test_jammed_fixture_failures_2_393_friction_probe,jammed_fixture_failures,test_jammed_fixture_failures_2_393,2,friction_probe,2,0,jam;fixture_collision;timeout,0.29720,1.00000,1.00000,"0:b(-0.150,0.090):p0.00:c[none];11:b(-0.055,0.087):p0.17:c[pusher_block];22:b(0.020,0.084):p0.30:c[pusher_block];33:b(0.027,0.084):p0.31:c[pusher_block,block_fixture];44:b(0.029,0.084):p0.32:c[pusher_block,block_fixture];53:b(0.019,0.084):p0.30:c[pusher_block]",0.10440,0.88889,0.35185,0.00000,0.00000,0.00000,0.05556,0.00000,0.12963,0.08996,0.88358,0.03282,2.71478
test_jammed_fixture_failures_2_394_center_push,jammed_fixture_failures,test_jammed_fixture_failures_2_394,2,center_push,2,0,fixture_collision;timeout,0.25247,1.00000,1.00000,"0:b(-0.118,0.121):p0.00:c[none];11:b(0.019,0.113):p0.25:c[pusher_block];22:b(0.017,0.108):p0.25:c[pusher_block];33:b(0.024,0.101):p0.26:c[pusher_block,block_fixture];44:b(0.017,0.099):p0.25:c[pusher_block];53:b(0.018,0.095):p0.25:c[pusher_block]",0.14583,0.90741,0.31481,0.00000,0.00000,0.07407,0.09259,0.00000,0.01852,0.12054,1.80228,0.09067,6.58579
test_jammed_fixture_failures_2_394_angle_compensated,jammed_fixture_failures,test_jammed_fixture_failures_2_394,2,angle_compensated,2,0,missed_contact;timeout,0.51781,0.00000,1.00000,"0:b(-0.118,0.121):p0.00:c[none];11:b(-0.040,0.155):p0.14:c[none];22:b(0.069,0.252):p0.35:c[none];33:b(0.148,0.373):p0.49:c[none];44:b(0.161,0.375):p0.52:c[none];53:b(0.161,0.357):p0.52:c[none]",0.40763,0.03704,0.05556,0.07407,0.00000,0.27778,0.03704,0.00000,0.05556,0.39357,0.57851,0.47726,15.42748
test_jammed_fixture_failures_2_394_slow_safe,jammed_fixture_failures,test_jammed_fixture_failures_2_394,2,slow_safe,2,0,missed_contact;sensor_dropout;timeout,0.00000,0.00000,1.00000,"0:b(-0.118,0.121):p0.00:c[none];11:b(-0.026,0.147):p0.17:c[none];22:b(-0.043,0.163):p0.14:c[none];33:b(-0.155,0.162):p0.00:c[none];44:b(-0.257,0.161):p0.00:c[none];53:b(-0.335,0.160):p0.00:c[none]",0.21032,0.01852,0.03704,0.00000,0.00000,0.01852,0.16667,0.00000,0.01852,0.16331,0.64976,0.17716,6.83143
test_jammed_fixture_failures_2_394_aggressive,jammed_fixture_failures,test_jammed_fixture_failures_2_394,2,aggressive,2,0,fixture_collision;timeout,0.26227,1.00000,1.00000,"0:b(-0.118,0.121):p0.00:c[none];11:b(0.035,0.104):p0.28:c[pusher_block,block_fixture];22:b(0.029,0.097):p0.27:c[pusher_block,block_fixture];33:b(0.020,0.091):p0.26:c[pusher_block];44:b(0.013,0.088):p0.24:c[pusher_block];53:b(0.023,0.082):p0.26:c[pusher_block,block_fixture]",0.13225,0.92593,0.37037,0.00000,0.00000,0.03704,0.03704,0.00000,0.07407,0.12054,0.97006,0.12073,5.17677
test_jammed_fixture_failures_2_394_fixture_avoid,jammed_fixture_failures,test_jammed_fixture_failures_2_394,2,fixture_avoid,2,0,fixture_collision;timeout,0.26157,1.00000,1.00000,"0:b(-0.118,0.121):p0.00:c[none];11:b(0.029,0.115):p0.27:c[pusher_block,block_fixture];22:b(0.016,0.113):p0.25:c[pusher_block];33:b(0.014,0.113):p0.25:c[pusher_block];44:b(0.023,0.111):p0.26:c[pusher_block,block_fixture];53:b(0.023,0.111):p0.26:c[pusher_block,block_fixture]",0.16176,0.87037,0.31481,0.00000,0.00000,0.01852,0.03704,0.00000,0.01852,0.12054,1.79429,0.05560,4.21268
test_jammed_fixture_failures_2_394_friction_probe,jammed_fixture_failures,test_jammed_fixture_failures_2_394,2,friction_probe,2,0,fixture_collision;timeout,0.25239,1.00000,1.00000,"0:b(-0.118,0.121):p0.00:c[none];11:b(-0.017,0.096):p0.19:c[pusher_block];22:b(0.027,0.080):p0.27:c[pusher_block,block_fixture];33:b(0.019,0.073):p0.25:c[pusher_block];44:b(0.016,0.069):p0.25:c[pusher_block];53:b(0.018,0.067):p0.25:c[pusher_block]",0.11789,0.88889,0.25926,0.00000,0.00000,0.00000,0.05556,0.00000,0.00000,0.12054,0.86305,0.19727,3.09291
test_jammed_fixture_failures_2_395_center_push,jammed_fixture_failures,test_jammed_fixture_failures_2_395,2,center_push,2,0,fixture_collision;timeout,0.30053,1.00000,1.00000,"0:b(-0.149,0.126):p0.00:c[none];11:b(0.004,0.110):p0.27:c[pusher_block];22:b(0.014,0.102):p0.29:c[pusher_block];33:b(0.022,0.097):p0.30:c[pusher_block,block_fixture];44:b(0.020,0.093):p0.30:c[pusher_block,block_fixture];53:b(0.022,0.089):p0.30:c[pusher_block,block_fixture]",0.12936,0.92593,0.27778,0.00000,0.00000,0.00000,0.00000,0.00000,0.01852,0.12616,1.01995,0.11535,2.97742
