rank,uid,title,year,venue,url,problem_claimed,actual_mechanism,hidden_assumptions,variables_treated_as_fixed,failure_modes_ignored,what_it_makes_less_novel,what_it_leaves_open
49,arxiv:2107.09822v3,Bayesian Controller Fusion: Leveraging Control Priors in Deep Reinforcement Learning for Robotics,2021,arXiv,http://arxiv.org/abs/2107.09822v3,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
50,doi:10.1108/josm-07-2024-0323,How task objectivity shapes customer responses to robot service failure,2025,Journal of Service Management,https://doi.org/10.1108/josm-07-2024-0323,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
51,doi:10.3390/a17030113,Evaluation of Neural Network Effectiveness on Sliding Mode Control of Delta Robot for Trajectory Tracking,2024,Algorithms,https://doi.org/10.3390/a17030113,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
52,doi:10.1016/j.ifacol.2021.04.076,Human-Robot Collaboration Multi-objective Disassembly Line Balancing Subject to Task Failure via Multi-objective Artificial Bee Colony Algorithm,2020,IFAC-PapersOnLine,https://doi.org/10.1016/j.ifacol.2021.04.076,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
53,arxiv:2506.17036v2,Bayesian Joint Model of Multi-Sensor and Failure Event Data for Multi-Mode Failure Prediction,2025,arXiv,http://arxiv.org/abs/2506.17036v2,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
54,doi:10.18196/jrc.v4i6.18650,A New Method for Improving the Fairness of Multi-Robot Task Allocation by Balancing the Distribution of Tasks,2023,Journal of Robotics and Control (JRC),https://doi.org/10.18196/jrc.v4i6.18650,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
55,doi:10.2118/96334-ms,Risk Minimisation by the Use of Failure Mode Analysis in the Qualification of New Technology,2005,SPE Offshore Europe Oil and Gas Exhibition and Conference,https://doi.org/10.2118/96334-ms,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
56,doi:10.33140/jeee.03.02.03,The Errors in the Foundation of the “Standard Model” theory and the “New Model”,2024,Journal of Electrical Electronics Engineering,https://doi.org/10.33140/jeee.03.02.03,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
57,arxiv:2307.02862v2,A Critical Look at the Current Usage of Foundation Model for Dense Recognition Task,2023,arXiv,http://arxiv.org/abs/2307.02862v2,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
58,arxiv:2512.19178v1,Vision-Language-Policy Model for Dynamic Robot Task Planning,2025,arXiv,http://arxiv.org/abs/2512.19178v1,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
59,arxiv:2507.07620v4,ViLU: Learning Vision-Language Uncertainties for Failure Prediction,2025,arXiv,http://arxiv.org/abs/2507.07620v4,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
60,arxiv:2511.12149v1,AttackVLA: Benchmarking Adversarial and Backdoor Attacks on Vision-Language-Action Models,2025,arXiv,http://arxiv.org/abs/2511.12149v1,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
61,doi:10.1115/dscc2020-3210,An Online Transfer Learning Approach for Identification and Predictive Control Design With Application to RCCI Engines,2020,Volume 1: Adaptive/Intelligent Sys. Control; Driver Assistance/Autonomous Tech.; Control Design Methods; Nonlinear Control; Robotics; Assistive/Rehabilitation Devices; Biomedical/Neural Systems; Building Energy Systems; Connected Vehicle Systems; Control/Estimation of Energy Systems; Control Apps.; Smart Buildings/Microgrids; Education; Human-Robot Systems; Soft Mechatronics/Robotic Components/Systems; Energy/Power Systems; Energy Storage; Estimation/Identification; Vehicle Efficiency/Emissions,https://doi.org/10.1115/dscc2020-3210,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
62,doi:10.3390/en17194802,A New Method of Failure Mode and Severity Effects Analysis for Hydrogen-Fueled Combustion Systems,2024,Energies,https://doi.org/10.3390/en17194802,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
63,doi:10.3390/math14091566,"A New One-Parameter Model Supports an Upside-Down Bathtub Failure Rate: Theory, Inference, and Real-World Applications",2026,Mathematics,https://doi.org/10.3390/math14091566,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
64,doi:10.66967/jaics.2026.v2i103,Multimodal AI: PaLM-E’s Role in Vision–Language–Robotics & the Future of Efficient Fine-Tuning,2026,Journal of Artificial Intelligence & Control Systems,https://doi.org/10.66967/jaics.2026.v2i103,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
65,doi:10.1142/s0219843622500128,International Art Design Talents-oriented New Training Mode Using Human–Computer Interaction based on Artificial Intelligence,2023,International Journal of Humanoid Robotics,https://doi.org/10.1142/s0219843622500128,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
66,doi:10.1115/1.4070150,Trajectory Tracking of Robot Manipulators by a New Chattering-Reduced Sliding Mode Controller,2026,"Journal of Dynamic Systems, Measurement, and Control",https://doi.org/10.1115/1.4070150,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
67,doi:10.1609/aaai.v39i25.34874,Temporal Task and Motion Planning with Metric Time for Multiple Object Navigation,2025,Proceedings of the AAAI Conference on Artificial Intelligence,https://doi.org/10.1609/aaai.v39i25.34874,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
68,doi:10.3389/fdgth.2026.1730457,Designing and evaluating large language model-enabled clinical decision support for heart failure: a modular and risk-tiered framework,2026,Frontiers in Digital Health,https://doi.org/10.3389/fdgth.2026.1730457,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
69,arxiv:2203.15107v1,Motion Planning for Agile Legged Locomotion using Failure Margin Constraints,2022,arXiv,http://arxiv.org/abs/2203.15107v1,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
70,doi:10.15607/rss.2025.xxi.073,Can We Detect Failures Without Failure Data? Uncertainty-Aware Runtime Failure Detection for Imitation Learning Policies,2025,,https://doi.org/10.15607/rss.2025.xxi.073,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
71,doi:10.4271/2019-01-1289,Use of Machine Learning for Real-Time Non-Linear Model Predictive Engine Control,2019,SAE Technical Paper Series,https://doi.org/10.4271/2019-01-1289,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
72,doi:10.37665/smjpkqs49883,"Bismuth Induced Phase Transformation: New Failure Mode for Tin-Based Solder Alloys with Bismuth, Copper and Nickel",2021,SMTA International,https://doi.org/10.37665/smjpkqs49883,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
73,title:interactive task learning humans robots and agents acquiring new tasks through natural interactions,"Interactive Task Learning : Humans, Robots, and Agents Acquiring New Tasks through Natural Interactions",2019,MIT Press eBooks,https://openalex.org/W3182006211,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
74,doi:10.1109/tem.2019.2937579,A New Model for Failure Mode and Effects Analysis Based on k -Means Clustering Within Hesitant Linguistic Environment,2022,IEEE Transactions on Engineering Management,https://doi.org/10.1109/tem.2019.2937579,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
75,doi:10.2118/218439-ms,Exploration Robot Chat: Uncovering Decades of Exploration Knowledge and Data with Conversational Large Language Models,2024,SPE Norway Subsurface Conference,https://doi.org/10.2118/218439-ms,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
76,doi:10.30574/wjarr.2024.21.3.0765,A case study of BYJU’S failure,2024,World Journal of Advanced Research and Reviews,https://doi.org/10.30574/wjarr.2024.21.3.0765,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
77,doi:10.1109/tfuzz.2019.2955916,A New Model for Failure Mode and Effect Analysis Integrating Linguistic Z-Numbers and Projection Method,2021,IEEE Transactions on Fuzzy Systems,https://doi.org/10.1109/tfuzz.2019.2955916,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
78,doi:10.1109/lra.2023.3292581,Evaluating the Task Generalization of Temporal Convolutional Networks for Surgical Gesture and Motion Recognition Using Kinematic Data,2023,IEEE Robotics and Automation Letters,https://doi.org/10.1109/lra.2023.3292581,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
79,doi:10.3390/app16063051,An Investigation into Uncertainty Quantification of Shallow Foundation Failure Mechanisms in Horizontally Stratified Layered Soil Strata,2026,Applied Sciences,https://doi.org/10.3390/app16063051,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
80,doi:10.1177/02783649211038280,"Representation, learning, and planning algorithms for geometric task and motion planning",2022,The International Journal of Robotics Research,https://doi.org/10.1177/02783649211038280,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
81,doi:10.1002/qre.1753,New Failure Mode and Effects Analysis: An Evidential Downscaling Method,2016,Quality and Reliability Engineering International,https://doi.org/10.1002/qre.1753,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
82,doi:10.54660/.ijmrge.2024.5.1.1388-1394,Leveraging Foundation Models in Robotics: Transforming Task Planning and Contextual Execution,2024,International Journal of Multidisciplinary Research and Growth Evaluation,https://doi.org/10.54660/.ijmrge.2024.5.1.1388-1394,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
83,doi:10.1068/b240573,"Success, Failure, and Conformance: An Alternative Approach to Planning Evaluation",1997,Environment and Planning B: Planning and Design,https://doi.org/10.1068/b240573,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
84,arxiv:2510.00742v3,How Foundational are Foundation Models for Time Series Forecasting?,2025,arXiv,http://arxiv.org/abs/2510.00742v3,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
85,arxiv:2507.16713v2,A Pragmatist Robot: Learning to Plan Tasks by Experiencing the Real World,2025,arXiv,http://arxiv.org/abs/2507.16713v2,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
86,doi:10.1101/2024.04.10.588812,Motor Learning Mechanisms are not modified by Feedback Manipulations in a Real-World Task,,,https://doi.org/10.1101/2024.04.10.588812,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
87,doi:10.1016/j.engfailanal.2024.108160,Data-driven crack image-based seismic failure mode identification for damaged RC columns,2024,Engineering Failure Analysis,https://doi.org/10.1016/j.engfailanal.2024.108160,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
88,doi:10.1016/j.engfailanal.2024.108161,Model test on failure mechanisms of deep high-stress soft rock roadways based on excavation compensation method,2024,Engineering Failure Analysis,https://doi.org/10.1016/j.engfailanal.2024.108161,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
89,doi:10.1145/3644116.3644294,"ZhongJing: A Locally Deployed Large Language Model for Traditional Chinese Medicine and Corresponding Evaluation Methodology: A Large Language Model for data fine-tuning in the field of Traditional Chinese Medicine, and a new evaluation method called TCMEval are proposed",2023,Proceedings of the 2023 4th International Symposium on Artificial Intelligence for Medicine Science,https://doi.org/10.1145/3644116.3644294,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
90,doi:10.1016/j.ijcard.2019.03.013,"Risk prediction model for long-term heart failure incidence after epirubicin chemotherapy for breast cancer – A real-world data-based, nationwide classification analysis",2019,International Journal of Cardiology,https://doi.org/10.1016/j.ijcard.2019.03.013,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
91,doi:10.3389/fmicb.2022.846890,Community Interaction Co-limitation: Nutrient Limitation in a Marine Microbial Community Context,2022,Frontiers in Microbiology,https://doi.org/10.3389/fmicb.2022.846890,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
92,doi:10.1016/j.cma.2021.113728,A new peridynamic mixed-mode bond failure model for interface delamination and homogeneous materials fracture analysis,2021,Computer Methods in Applied Mechanics and Engineering,https://doi.org/10.1016/j.cma.2021.113728,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
93,doi:10.1609/icaps.v34i1.31506,SayNav: Grounding Large Language Models for Dynamic Planning to Navigation in New Environments,2024,Proceedings of the International Conference on Automated Planning and Scheduling,https://doi.org/10.1609/icaps.v34i1.31506,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
94,doi:10.30574/wjaets.2025.15.1.0237,Blending data and expert knowledge in causal AI: A new paradigm for intelligent systems,2025,World Journal of Advanced Engineering Technology and Sciences,https://doi.org/10.30574/wjaets.2025.15.1.0237,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
95,doi:10.21203/rs.3.rs-3866264/v3,A new objective diagnostic method for CHF that lays the foundation for objective classification and precision medicine for chronic heart failure,,,https://doi.org/10.21203/rs.3.rs-3866264/v3,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
96,doi:10.21203/rs.3.rs-3866264/v2,A new objective diagnostic method for CHF that lays the foundation for objective classification and precision medicine for chronic heart failure,,,https://doi.org/10.21203/rs.3.rs-3866264/v2,Addresses robot data engines or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Data engine failure stratification keeps action-critical alternatives explicit until a physical observation collapses them.
